image_id,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,AU01_c,AU02_c,AU04_c,AU05_c,AU06_c,AU07_c,AU09_c,AU10_c,AU12_c,AU14_c,AU15_c,AU17_c,AU20_c,AU23_c,AU25_c,AU26_c,AU45_c
down_1086_jpg.rf.8e3eecc34a36c0516c1671debfa9b40f,0.0,0.0,0.08,0.0,0.96,1.8,0.0,1.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
down_1086_jpg.rf.a70c72535d56c0a0159ba3ff7327ac7c,0.0,0.0,0.51,0.0,1.21,2.02,0.0,1.89,0.07,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
down_1086_jpg.rf.e949f99679bee345f1569ee5960e9706,0.0,0.0,0.62,0.0,1.17,2.2,0.0,1.69,0.13,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
down_1087,0.0,0.0,1.19,0.0,1.34,0.71,0.0,1.68,0.4,0.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
down_1087_jpg.rf.7163adb5e511c2ffd33abf7572f92c3b,0.0,0.0,1.73,0.0,1.57,0.87,0.0,1.62,0.31,1.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
down_1087_jpg.rf.89b69a4a2653e66a5f98ee8720296058,0.0,0.0,1.81,0.0,1.42,0.76,0.0,1.85,0.55,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
down_1087_jpg.rf.b4e6a1e07e87260d05d7215e5819c064,0.0,0.0,1.3,0.0,1.29,0.39,0.0,1.51,0.4,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
down_1087_jpg.rf.e8fdf53a478fd6befcd0977d55a00b12,0.0,0.0,1.31,0.0,1.15,0.65,0.0,1.16,0.09,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
down_1089,0.0,0.0,1.84,0.0,3.38,1.16,0.0,3.12,1.85,1.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
down_1089_jpg.rf.0313f4cc2b5278d65c6f60db89f54494,0.0,0.0,1.66,0.0,3.38,2.05,0.0,2.87,1.9,1.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
down_1089_jpg.rf.0e29a7a71893fd3a6ce478cc48e28aaf,0.0,0.0,1.74,0.0,3.34,2.09,0.0,3.05,1.61,1.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
down_1089_jpg.rf.e461aa542194281d960a68898cc53c06,0.0,0.0,2.34,0.0,3.74,1.96,0.0,2.36,1.86,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
down_1089_jpg.rf.f53d9feaad1026fa349e9086ee15d5fe,0.0,0.0,1.72,0.0,3.19,1.74,0.0,2.76,1.62,1.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
down_1094_jpg.rf.4225eb0aa87151baae88c37ba8a0a68d,0.0,0.0,2.18,0.0,0.0,1.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
down_1094_jpg.rf.f8d02f8b6b3489b24a64e428e2dca45e,0.0,0.0,2.05,0.0,0.0,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
down_1095_jpg.rf.45cd030bd01a4ad148b6a1c7dbdea0a0,0.0,0.0,1.56,0.0,0.0,1.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
down_1095_jpg.rf.9c76fb8aa76ee60e2c92b81b4da260d2,0.0,0.0,1.49,0.0,0.0,0.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
down_1095_jpg.rf.e912ca370e57a04b52b7ea0ffb5dfdef,0.0,0.0,1.84,0.0,0.0,1.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
down_1098_jpg.rf.0281d0ebe74d813b86cee3e9ad52dbad,0.0,0.0,2.58,0.0,0.61,2.01,0.0,0.0,0.66,2.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
down_1098_jpg.rf.2f7f39e4b675794db684bffa9935cbc0,0.0,0.0,2.01,0.0,0.62,2.28,0.0,0.0,0.67,1.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
down_1098_jpg.rf.5d2558b1ad7f955a7b244f452ec4f15b,0.0,0.0,0.67,0.0,0.43,1.43,0.0,0.0,1.52,1.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
down_1098_jpg.rf.7db4f4a9af7d6db0be0a9d9223327abd,0.0,0.0,2.28,0.0,0.35,2.26,0.0,0.0,0.49,2.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
down_1099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
down_1099_jpg.rf.37b729c4e36dac248864624b774553e1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
down_1099_jpg.rf.57f59018da0f0c65fb2cfc2257de6fc0,0.0,0.0,0.25,0.0,0.0,0.23,0.0,0.0,0.0,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
down_1099_jpg.rf.606f23f74d5004c0c05a33652dd3c854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
down_1099_jpg.rf.615a4cf9ca4b1b75ac83214cc7652976,0.0,0.0,0.36,0.0,0.0,0.8,0.0,0.0,0.0,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
down_10_jpg.rf.152af2bad2d675446c89dff8678c2d2c,0.0,0.0,1.3,0.0,1.97,3.03,0.0,1.0,1.95,1.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
down_10_jpg.rf.f11dcce595e93287eec4d0dcf4f62b2c,0.0,0.0,2.03,0.0,2.19,2.63,0.0,0.99,2.02,2.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
down_11,0.0,0.0,1.27,0.0,1.5,0.05,0.0,0.44,1.88,1.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
down_1100_jpg.rf.2dfb63c813e08d3e4de8563700cf8bb0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
down_1100_jpg.rf.cd3f498123b484c7f89ba99e688820e3,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
down_1104_jpg.rf.0d6be93fe8ef1f2e005ea2530f15a53d,0.0,0.0,3.36,0.0,0.62,2.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
down_1104_jpg.rf.4d03592add97a3c20ec124fd1b2c0adc,0.0,0.0,3.46,0.0,0.7,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
down_1104_jpg.rf.6ba24d9dcfd11e8678ce875cf5c9d97e,0.0,0.0,3.43,0.0,0.59,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
down_1104_jpg.rf.d78c5126c775dd3288c7b5a5611bac72,0.0,0.0,3.25,0.0,0.54,2.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
down_1105,0.0,0.0,0.03,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
down_1105_jpg.rf.8d11417efb373265131a6ec773413884,0.0,0.0,0.3,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
down_1105_jpg.rf.b7a7a997db43e1833133164785487370,0.0,0.0,0.59,0.0,0.0,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
down_1105_jpg.rf.e4b99929ba787d375d8e15c7324bcd24,0.0,0.0,0.18,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
down_1105_jpg.rf.fb13d2d22422016c69b231c0f2713818,0.0,0.0,0.3,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
down_1108,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
down_1108_jpg.rf.c715245391cbde9b38aff37b10512f95,0.0,0.0,0.2,0.0,0.0,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
down_1108_jpg.rf.e9822958f77b126f9737826d5853955e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
down_1112_jpg.rf.7186e149853bd93e04a65ccb917a2b50,0.0,0.0,2.54,0.0,1.16,0.0,0.0,0.0,0.1,2.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
down_1112_jpg.rf.7e2b08ca943a08d40f7c5ea3777935a0,0.0,0.0,1.72,0.0,0.78,0.0,0.0,0.0,0.25,2.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
down_1113_jpg.rf.295ae5b5c3e5368fce9cc426f40c1709,0.0,0.0,1.11,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
down_1113_jpg.rf.87fbf4045c880d5a9f2a919f90641693,0.0,0.0,0.2,0.0,0.39,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
down_1113_jpg.rf.b2cb13397babfc44f1edbd754f258a91,0.0,0.0,0.82,0.0,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
down_1113_jpg.rf.f5d9571a2d2b869c06f248ceb499236f,0.0,0.0,0.73,0.0,0.61,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
down_1115,0.0,0.0,0.41,0.0,3.4,0.52,0.0,2.51,1.98,1.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
down_1115_jpg.rf.4c16d94f8f93dd7311788b2b6a9cb120,0.0,0.0,0.24,0.0,3.42,0.35,0.0,2.58,2.0,1.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
down_1115_jpg.rf.a468958c5eda4362bb6b98d5e7fe5609,0.0,0.0,0.72,0.0,3.81,1.39,0.0,2.34,1.88,0.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
down_1115_jpg.rf.af415fc82a851f63e8afff3bb736d41e,0.0,0.0,0.0,0.0,3.37,0.48,0.0,2.28,1.82,1.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
down_1115_jpg.rf.b746962b4268959a6df427bb339e29b6,0.0,0.0,0.15,0.0,3.36,0.41,0.0,2.52,2.17,1.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
down_1116,0.0,0.0,2.31,0.0,1.06,1.74,0.0,0.17,0.0,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
down_1116_jpg.rf.343e1001f50ec590ca4334bc0c6acf07,0.0,0.0,2.39,0.0,1.15,1.97,0.0,0.32,0.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
down_1116_jpg.rf.46cbdfef69080ec861e887335ee0ecc7,0.0,0.0,2.54,0.0,0.89,0.58,0.0,0.9,0.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
down_1116_jpg.rf.f306ed6473a39424fc62743e7c049519,0.0,0.0,2.67,0.0,1.3,1.3,0.0,0.43,0.0,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
down_1116_jpg.rf.fa13a30ce89b233605a9d4d706577e80,0.0,0.0,1.12,0.0,1.05,1.51,0.0,0.59,0.0,0.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
down_1117_jpg.rf.66a8171bee1dfc61c87be920e13905f3,0.0,0.0,1.81,0.0,0.0,0.0,0.0,0.92,0.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
down_1117_jpg.rf.a28e30c18ffe9b10bbeea979a5695dd2,0.0,0.0,2.37,0.0,0.0,0.0,0.0,0.45,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
down_1117_jpg.rf.f7666d056afbf89fa72a57a7df616bc1,0.0,0.0,1.45,0.0,0.0,0.0,0.0,0.95,0.07,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
down_1120,0.0,0.0,0.9,0.0,0.33,0.0,0.0,0.23,0.0,1.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
down_1120_jpg.rf.04d3d3510fda0c94d681b6aef9713b0c,0.0,0.0,1.34,0.0,0.95,0.0,0.0,1.71,0.05,2.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
down_1120_jpg.rf.239ccea2a216317b7c088ed93d42958b,0.0,0.0,1.1,0.0,0.86,0.0,0.0,1.09,0.27,2.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
down_1120_jpg.rf.37fc7ac64efb0e34795022cdeaff173d,0.0,0.0,1.45,0.0,0.94,0.0,0.0,1.88,0.0,2.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
down_1120_jpg.rf.86698e94855b31aeb87c21189b72aa12,0.0,0.0,1.25,0.0,1.0,0.0,0.0,1.94,0.08,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
down_1124_jpg.rf.3a7fca8856fe12faef862d790164be58,0.0,0.0,1.83,0.0,0.7,1.92,0.0,0.0,0.35,1.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
down_1124_jpg.rf.a8729016525cc38f496cf47e2cd0af60,0.0,0.0,0.91,0.0,0.45,1.07,0.0,0.0,0.77,2.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
down_1124_jpg.rf.ffae9cc759807192ff43bf3bdfeb03e1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
down_1125_jpg.rf.0f0c66fca02d5e00c7eaaca561d0e021,0.0,0.0,0.0,0.0,0.0,1.33,0.0,0.0,0.0,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
down_1125_jpg.rf.8213cd7a543c917584868500d3555679,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.01,0.0,1.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
down_1126_jpg.rf.6f944cb5594585d6a65cce19e98200dc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
down_1126_jpg.rf.85bf2f0d45a124d9a5b8c08b3b1919aa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
down_1126_jpg.rf.8bcbd7ec17b3710415a89fe584d0b925,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
down_1126_jpg.rf.c2ae29bc098a2afaa65d03858edeebf1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
down_1128_jpg.rf.1100c60543219801b1ba624c3221aa94,0.0,0.0,2.71,0.0,0.01,1.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
down_1128_jpg.rf.2f2ab4192750acbd6ee0ba6b3a677371,0.0,0.0,2.69,0.0,0.06,1.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
down_1128_jpg.rf.a9256e02a0b234fe31c927edd503f190,0.0,0.0,2.84,0.0,0.13,1.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
down_1136,0.0,0.0,2.32,0.0,0.0,0.0,0.0,0.0,1.9,3.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
down_1136_jpg.rf.3e8d69f4f9086824381664d9ea36d23b,0.0,0.0,3.01,0.0,0.0,0.0,0.0,0.0,1.78,3.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
